firstName,middleName,lastName,DOB,gender,guardianName,guardianPhone,guardianAddress,guardianEmail,guardianRelationship,classId,sectionId,sectionName,academicYearId,admissionDate,nationality,createParentPortal
Said,Shire,Mohamed,2016-08-04,Male,Hibo Mohamed,+252610000316,House 0316 Wadajir District Mogadishu,guardian0316@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Luul,Abdi,Mohamed,2017-09-05,Female,Daud Mohamed,+252610000317,House 0317 Dharkenley District Mogadishu,guardian0317@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Muse,Nur,Mohamed,2016-10-06,Male,Fadumo Mohamed,+252610000318,House 0318 Shangani District Mogadishu,guardian0318@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Amal,Adan,Mohamed,2017-11-07,Female,Mahad Mohamed,+252610000319,House 0319 Bondhere District Mogadishu,guardian0319@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Warsame,Liban,Mohamed,2016-12-08,Male,Luul Mohamed,+252610000320,House 0320 Daynile District Mogadishu,guardian0320@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Amina,Ali,Yusuf,2017-01-09,Female,Abdullahi Yusuf,+252610000321,House 0321 Hodan District Mogadishu,guardian0321@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ahmed,Ibrahim,Yusuf,2016-02-10,Male,Halima Yusuf,+252610000322,House 0322 Waberi District Mogadishu,guardian0322@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hodan,Abdullahi,Yusuf,2017-03-11,Female,Jama Yusuf,+252610000323,House 0323 Hamar Weyne District Mogadishu,guardian0323@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Mohamed,Samatar,Yusuf,2016-04-12,Male,Ruqiya Yusuf,+252610000324,House 0324 Yaqshid District Mogadishu,guardian0324@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Sahra,Elmi,Yusuf,2017-05-13,Female,Ahmed Yusuf,+252610000325,House 0325 Karaan District Mogadishu,guardian0325@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Abdi,Mohamed,Yusuf,2016-06-14,Male,Deqa Yusuf,+252610000326,House 0326 Wadajir District Mogadishu,guardian0326@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Fadumo,Farah,Yusuf,2017-07-15,Female,Adan Yusuf,+252610000327,House 0327 Dharkenley District Mogadishu,guardian0327@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yusuf,Muse,Yusuf,2016-08-16,Male,Ikram Yusuf,+252610000328,House 0328 Shangani District Mogadishu,guardian0328@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Maryan,Roble,Yusuf,2017-09-17,Female,Ali Yusuf,+252610000329,House 0329 Bondhere District Mogadishu,guardian0329@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hassan,Omar,Yusuf,2016-10-18,Male,Yasmin Yusuf,+252610000330,House 0330 Daynile District Mogadishu,guardian0330@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Halima,Osman,Yusuf,2017-11-19,Female,Muse Yusuf,+252610000331,House 0331 Hodan District Mogadishu,guardian0331@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Omar,Bashir,Yusuf,2016-12-20,Male,Khadra Yusuf,+252610000332,House 0332 Waberi District Mogadishu,guardian0332@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yasmin,Khalif,Yusuf,2017-01-21,Female,Omar Yusuf,+252610000333,House 0333 Hamar Weyne District Mogadishu,guardian0333@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ali,Hassan,Yusuf,2016-02-22,Male,Ifrah Yusuf,+252610000334,House 0334 Yaqshid District Mogadishu,guardian0334@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ikram,Ismail,Yusuf,2017-03-23,Female,Said Yusuf,+252610000335,House 0335 Karaan District Mogadishu,guardian0335@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ismail,Mahad,Yusuf,2016-04-24,Male,Sahra Yusuf,+252610000336,House 0336 Wadajir District Mogadishu,guardian0336@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Nasteho,Abshir,Yusuf,2017-05-25,Female,Ismail Yusuf,+252610000337,House 0337 Dharkenley District Mogadishu,guardian0337@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ibrahim,Aden,Yusuf,2016-06-26,Male,Sumaya Yusuf,+252610000338,House 0338 Shangani District Mogadishu,guardian0338@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Deqa,Ahmed,Yusuf,2017-07-27,Female,Samatar Yusuf,+252610000339,House 0339 Bondhere District Mogadishu,guardian0339@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Zakariya,Warsame,Yusuf,2016-08-28,Male,Maryan Yusuf,+252610000340,House 0340 Daynile District Mogadishu,guardian0340@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Asha,Daud,Yusuf,2017-09-01,Female,Osman Yusuf,+252610000341,House 0341 Hodan District Mogadishu,guardian0341@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Abdullahi,Guled,Yusuf,2016-10-02,Male,Muna Yusuf,+252610000342,House 0342 Waberi District Mogadishu,guardian0342@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Khadija,Yusuf,Yusuf,2017-11-03,Female,Mohamed Yusuf,+252610000343,House 0343 Hamar Weyne District Mogadishu,guardian0343@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Bashir,Jama,Yusuf,2016-12-04,Male,Asha Yusuf,+252610000344,House 0344 Yaqshid District Mogadishu,guardian0344@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hibo,Said,Yusuf,2017-01-05,Female,Farah Yusuf,+252610000345,House 0345 Karaan District Mogadishu,guardian0345@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Mahad,Shire,Yusuf,2016-02-06,Male,Amal Yusuf,+252610000346,House 0346 Wadajir District Mogadishu,guardian0346@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Rahma,Abdi,Yusuf,2017-03-07,Female,Yusuf Yusuf,+252610000347,House 0347 Dharkenley District Mogadishu,guardian0347@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Adan,Nur,Yusuf,2016-04-08,Male,Nasteho Yusuf,+252610000348,House 0348 Shangani District Mogadishu,guardian0348@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ifrah,Adan,Yusuf,2017-05-09,Female,Bashir Yusuf,+252610000349,House 0349 Bondhere District Mogadishu,guardian0349@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Farah,Liban,Yusuf,2016-06-10,Male,Khadija Yusuf,+252610000350,House 0350 Daynile District Mogadishu,guardian0350@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Sumaya,Ali,Yusuf,2017-07-11,Female,Hassan Yusuf,+252610000351,House 0351 Hodan District Mogadishu,guardian0351@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Jama,Ibrahim,Yusuf,2016-08-12,Male,Rahma Yusuf,+252610000352,House 0352 Waberi District Mogadishu,guardian0352@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Muna,Abdullahi,Yusuf,2017-09-13,Female,Warsame Yusuf,+252610000353,House 0353 Hamar Weyne District Mogadishu,guardian0353@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Osman,Samatar,Yusuf,2016-10-14,Male,Hawa Yusuf,+252610000354,House 0354 Yaqshid District Mogadishu,guardian0354@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ruqiya,Elmi,Yusuf,2017-11-15,Female,Ibrahim Yusuf,+252610000355,House 0355 Karaan District Mogadishu,guardian0355@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Said,Mohamed,Yusuf,2016-12-16,Male,Hibo Yusuf,+252610000356,House 0356 Wadajir District Mogadishu,guardian0356@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Luul,Farah,Yusuf,2017-01-17,Female,Daud Yusuf,+252610000357,House 0357 Dharkenley District Mogadishu,guardian0357@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Muse,Muse,Yusuf,2016-02-18,Male,Fadumo Yusuf,+252610000358,House 0358 Shangani District Mogadishu,guardian0358@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Amal,Roble,Yusuf,2017-03-19,Female,Mahad Yusuf,+252610000359,House 0359 Bondhere District Mogadishu,guardian0359@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Warsame,Omar,Yusuf,2016-04-20,Male,Luul Yusuf,+252610000360,House 0360 Daynile District Mogadishu,guardian0360@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Amina,Osman,Ali,2017-05-21,Female,Abdullahi Ali,+252610000361,House 0361 Hodan District Mogadishu,guardian0361@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ahmed,Bashir,Ali,2016-06-22,Male,Halima Ali,+252610000362,House 0362 Waberi District Mogadishu,guardian0362@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hodan,Khalif,Ali,2017-07-23,Female,Jama Ali,+252610000363,House 0363 Hamar Weyne District Mogadishu,guardian0363@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Mohamed,Hassan,Ali,2016-08-24,Male,Ruqiya Ali,+252610000364,House 0364 Yaqshid District Mogadishu,guardian0364@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Sahra,Ismail,Ali,2017-09-25,Female,Ahmed Ali,+252610000365,House 0365 Karaan District Mogadishu,guardian0365@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Abdi,Mahad,Ali,2016-10-26,Male,Deqa Ali,+252610000366,House 0366 Wadajir District Mogadishu,guardian0366@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Fadumo,Abshir,Ali,2017-11-27,Female,Adan Ali,+252610000367,House 0367 Dharkenley District Mogadishu,guardian0367@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yusuf,Aden,Ali,2016-12-28,Male,Ikram Ali,+252610000368,House 0368 Shangani District Mogadishu,guardian0368@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Maryan,Ahmed,Ali,2017-01-01,Female,Ali Ali,+252610000369,House 0369 Bondhere District Mogadishu,guardian0369@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hassan,Warsame,Ali,2016-02-02,Male,Yasmin Ali,+252610000370,House 0370 Daynile District Mogadishu,guardian0370@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Halima,Daud,Ali,2017-03-03,Female,Muse Ali,+252610000371,House 0371 Hodan District Mogadishu,guardian0371@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Omar,Guled,Ali,2016-04-04,Male,Khadra Ali,+252610000372,House 0372 Waberi District Mogadishu,guardian0372@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yasmin,Yusuf,Ali,2017-05-05,Female,Omar Ali,+252610000373,House 0373 Hamar Weyne District Mogadishu,guardian0373@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ali,Jama,Ali,2016-06-06,Male,Ifrah Ali,+252610000374,House 0374 Yaqshid District Mogadishu,guardian0374@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ikram,Said,Ali,2017-07-07,Female,Said Ali,+252610000375,House 0375 Karaan District Mogadishu,guardian0375@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ismail,Shire,Ali,2016-08-08,Male,Sahra Ali,+252610000376,House 0376 Wadajir District Mogadishu,guardian0376@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Nasteho,Abdi,Ali,2017-09-09,Female,Ismail Ali,+252610000377,House 0377 Dharkenley District Mogadishu,guardian0377@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ibrahim,Nur,Ali,2016-10-10,Male,Sumaya Ali,+252610000378,House 0378 Shangani District Mogadishu,guardian0378@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Deqa,Adan,Ali,2017-11-11,Female,Samatar Ali,+252610000379,House 0379 Bondhere District Mogadishu,guardian0379@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Zakariya,Liban,Ali,2016-12-12,Male,Maryan Ali,+252610000380,House 0380 Daynile District Mogadishu,guardian0380@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Asha,Ali,Ali,2017-01-13,Female,Osman Ali,+252610000381,House 0381 Hodan District Mogadishu,guardian0381@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Abdullahi,Ibrahim,Ali,2016-02-14,Male,Muna Ali,+252610000382,House 0382 Waberi District Mogadishu,guardian0382@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Khadija,Abdullahi,Ali,2017-03-15,Female,Mohamed Ali,+252610000383,House 0383 Hamar Weyne District Mogadishu,guardian0383@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Bashir,Samatar,Ali,2016-04-16,Male,Asha Ali,+252610000384,House 0384 Yaqshid District Mogadishu,guardian0384@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hibo,Elmi,Ali,2017-05-17,Female,Farah Ali,+252610000385,House 0385 Karaan District Mogadishu,guardian0385@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Mahad,Mohamed,Ali,2016-06-18,Male,Amal Ali,+252610000386,House 0386 Wadajir District Mogadishu,guardian0386@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Rahma,Farah,Ali,2017-07-19,Female,Yusuf Ali,+252610000387,House 0387 Dharkenley District Mogadishu,guardian0387@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Adan,Muse,Ali,2016-08-20,Male,Nasteho Ali,+252610000388,House 0388 Shangani District Mogadishu,guardian0388@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ifrah,Roble,Ali,2017-09-21,Female,Bashir Ali,+252610000389,House 0389 Bondhere District Mogadishu,guardian0389@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Farah,Omar,Ali,2016-10-22,Male,Khadija Ali,+252610000390,House 0390 Daynile District Mogadishu,guardian0390@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Sumaya,Osman,Ali,2017-11-23,Female,Hassan Ali,+252610000391,House 0391 Hodan District Mogadishu,guardian0391@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Jama,Bashir,Ali,2016-12-24,Male,Rahma Ali,+252610000392,House 0392 Waberi District Mogadishu,guardian0392@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Muna,Khalif,Ali,2017-01-25,Female,Warsame Ali,+252610000393,House 0393 Hamar Weyne District Mogadishu,guardian0393@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Osman,Hassan,Ali,2016-02-26,Male,Hawa Ali,+252610000394,House 0394 Yaqshid District Mogadishu,guardian0394@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ruqiya,Ismail,Ali,2017-03-27,Female,Ibrahim Ali,+252610000395,House 0395 Karaan District Mogadishu,guardian0395@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Said,Mahad,Ali,2016-04-28,Male,Hibo Ali,+252610000396,House 0396 Wadajir District Mogadishu,guardian0396@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Luul,Abshir,Ali,2017-05-01,Female,Daud Ali,+252610000397,House 0397 Dharkenley District Mogadishu,guardian0397@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Muse,Aden,Ali,2016-06-02,Male,Fadumo Ali,+252610000398,House 0398 Shangani District Mogadishu,guardian0398@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Amal,Ahmed,Ali,2017-07-03,Female,Mahad Ali,+252610000399,House 0399 Bondhere District Mogadishu,guardian0399@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Warsame,Warsame,Ali,2016-08-04,Male,Luul Ali,+252610000400,House 0400 Daynile District Mogadishu,guardian0400@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Amina,Daud,Osman,2017-09-05,Female,Abdullahi Osman,+252610000401,House 0401 Hodan District Mogadishu,guardian0401@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ahmed,Guled,Osman,2016-10-06,Male,Halima Osman,+252610000402,House 0402 Waberi District Mogadishu,guardian0402@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hodan,Yusuf,Osman,2017-11-07,Female,Jama Osman,+252610000403,House 0403 Hamar Weyne District Mogadishu,guardian0403@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Mohamed,Jama,Osman,2016-12-08,Male,Ruqiya Osman,+252610000404,House 0404 Yaqshid District Mogadishu,guardian0404@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Sahra,Said,Osman,2017-01-09,Female,Ahmed Osman,+252610000405,House 0405 Karaan District Mogadishu,guardian0405@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Abdi,Shire,Osman,2016-02-10,Male,Deqa Osman,+252610000406,House 0406 Wadajir District Mogadishu,guardian0406@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Fadumo,Abdi,Osman,2017-03-11,Female,Adan Osman,+252610000407,House 0407 Dharkenley District Mogadishu,guardian0407@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yusuf,Nur,Osman,2016-04-12,Male,Ikram Osman,+252610000408,House 0408 Shangani District Mogadishu,guardian0408@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Maryan,Adan,Osman,2017-05-13,Female,Ali Osman,+252610000409,House 0409 Bondhere District Mogadishu,guardian0409@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hassan,Liban,Osman,2016-06-14,Male,Yasmin Osman,+252610000410,House 0410 Daynile District Mogadishu,guardian0410@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Halima,Ali,Osman,2017-07-15,Female,Muse Osman,+252610000411,House 0411 Hodan District Mogadishu,guardian0411@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Omar,Ibrahim,Osman,2016-08-16,Male,Khadra Osman,+252610000412,House 0412 Waberi District Mogadishu,guardian0412@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yasmin,Abdullahi,Osman,2017-09-17,Female,Omar Osman,+252610000413,House 0413 Hamar Weyne District Mogadishu,guardian0413@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ali,Samatar,Osman,2016-10-18,Male,Ifrah Osman,+252610000414,House 0414 Yaqshid District Mogadishu,guardian0414@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
